TimeSinceStartup,Lhand_xPos,Lhand_yPos,Lhand_zPos,Lhand_wQuat,Lhand_xQuat,Lhand_yQuat,Lhand_zQuat,Lhandxrot,Lhandyrot,Lhandzrot,Rhand_xPos,Rhand_yPos,Rhand_zPos,Rhand_wQuat,Rhand_xQuat,Rhand_yQuat,Rhand_zQuat,Rhandxrot,Rhandyrot,Rhandzrot,HMD_xPos,HMD_yPos,HMD_zPos,HMD_wQuat,HMD_xQuat,HMD_yQuat,HMD_zQuat,HMDxrot,HMDyrot,HMDzrot,vrtracker_xPos,vrtracker_yPos,vrtracker_zPos,vrtracker_wQuat,vrtracker_xQuat,vrtracker_yQuat,vrtracker_zQuat,vrtracker_xrot,vrtracker_yrot,vrtracker_zrot,rtracker_xPos,rtracker_yPos,rtracker_zPos,rtracker_wQuat,rtracker_xQuat,rtracker_yQuat,rtracker_zQuat,rtracker_xrot,rtracker_yrot,rtracker_zrot,FocusedObject,LeftBlink,RightBlink,RayOrigin_x,RayOrigin_y,RayOrigin_z,RayDirection_x,RayDirection_y,RayDirection_z,ConvergenceDistance,foc_Objectpos_X,foc_Objectpos_Y,foc_Objectpos_Z
0.8343729,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.104632,1.236446,-1.739957,-0.0002346438,-0.00593854,0.9999728,-0.004367705,0.5006546,180.0239,359.3196,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.101028,1.240462,-1.712774,-0.002106782,-0.134124,-0.9909492,1.43894,0,0,0
0.8564672,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.10458,1.236304,-1.739787,0.0003836338,-0.005623632,0.9999717,-0.004972997,0.5696096,179.9528,359.3553,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.104298,1.240503,-1.712507,-0.004117963,-0.136924,-0.990561,1.42295,0,0,0
0.8786028,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.104908,1.236129,-1.739591,0.0009842404,-0.005137046,0.9999698,-0.005757355,0.6591594,179.8838,359.4106,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.099018,1.240384,-1.712682,8.214622E-06,-0.1374072,-0.9905064,1.458067,0,0,0
0.9010694,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.104656,1.236057,-1.739379,0.00138003,-0.004771563,0.9999682,-0.006248888,0.715311,179.8384,359.4522,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.100081,1.240354,-1.712529,-0.001091587,-0.1374229,-0.9905032,1.513548,0,0,0
0.9231257,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.103726,1.235883,-1.738882,0.001534006,-0.004500961,0.999967,-0.006590886,0.7544656,179.8208,359.483,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.077688,1.240057,-1.713024,0.01927195,-0.1342741,-0.9907418,1.243357,0,0,0
0.9454906,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.103588,1.235796,-1.738649,0.001511092,-0.004574871,0.9999678,-0.006415403,0.7343554,179.8235,359.4746,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.07447,1.23995,-1.712935,0.02371451,-0.1378673,-0.9901531,0.9689558,0,0,0
0.9675216,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.103662,1.235789,-1.738512,0.001455251,-0.004551927,0.9999692,-0.006234385,0.7136452,179.83,359.4773,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.075758,1.239865,-1.712725,0.0244931,-0.1376001,-0.9901697,1.007602,0,0,0
0.9897255,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.103731,1.235901,-1.738356,0.001407195,-0.004542431,0.9999708,-0.005989792,0.6856434,179.8356,359.4785,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.08844,1.239927,-1.711964,0.01301398,-0.1355952,-0.9906707,1.119825,0,0,0
1.012164,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.103707,1.236088,-1.738239,0.001409651,-0.004405762,0.9999717,-0.005923717,0.678093,179.8355,359.4941,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.099102,1.240056,-1.711463,0.001658332,-0.1324986,-0.9911793,1.076512,0,0,0
1.034612,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.103729,1.236145,-1.738194,0.001182665,-0.004402757,0.9999731,-0.00576017,0.6594669,179.8616,359.4947,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.099644,1.240159,-1.711296,0.001634857,-0.1309695,-0.9913812,1.107166,0,0,0
1.05638,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.103646,1.236235,-1.738154,0.0009376033,-0.004349937,0.9999744,-0.005601882,0.641458,179.8898,359.5009,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.100025,1.240188,-1.711217,0.0005599338,-0.1308025,-0.9913947,1.141745,0,0,0
