"","X","Time","Phase","GFO","Movement","pitch2","yaw2","V2","V2a"
"2794",2794,153.2388,4,"A4",NA,-6.9269426,127.3216072,0.698825636299016,4.51893780688965
"2795",2795,153.2608,4,"A4",NA,-6.9573219,127.3126877,1.4792406477825,27.9611116617345
"2796",2796,153.2721,4,"A4",NA,-6.9598429,127.3005479,1.71031224271205,2.31084973693825
"2797",2797,153.2941,4,"A4",NA,-6.9948679,127.2644045,1.36211572950494,-22.2472518606465
"2798",2798,153.3164,4,"A4",NA,-7.0193102,127.2575214,0.722832943998322,-23.8302503480412
"2799",2799,153.3385,4,"A4",NA,-7.0178758,127.2623184,0.303085186224116,61.0455966186548
"2800",2800,153.3497,4,"A4",NA,-7.0228427,127.259312,1.88322939605092,60.1161253165192
"2801",2801,153.372,4,"A4",NA,-7.0418124,127.2080948,1.41822859595958,-14.4015083487756
"2802",2802,153.394,4,"A4",NA,-7.0648046,127.2020706,1.24330741256011,-11.560311215226
"2803",2803,153.4165,4,"A4",NA,-7.082053,127.2244437,0.901990072715252,-17.184709451152
"2804",2804,153.4384,4,"A4",NA,-7.087262,127.2329364,0.481515342870563,-17.6446157819719
"2805",2805,153.4497,4,"A4",NA,-7.0865654,127.2288765,0.299704306894145,14.3766565490425
"2806",2806,153.4717,4,"A4",NA,-7.0906733,127.2325303,1.28624558367811,91.206391244999
"2807",2807,153.4835,4,"A4",NA,-7.1017721,127.2519097,2.90957155042036,52.8865019948048
"2808",2808,153.5051,4,"A4",NA,-7.119974,127.3118819,2.22275649747276,-46.3511179879972
"2809",2809,153.5274,4,"A4",NA,-7.1251945,127.3362278,0.864569583389798,-24.6984480419114
"2810",2810,153.5496,4,"A4",NA,-7.1281172,127.3458439,1.12005488013339,1.13465688195095
"2811",2811,153.5717,4,"A4",NA,-7.1271885,127.3737755,0.915872252242072,-13.9154217161756
"2812",2812,153.5833,4,"A4",NA,-7.1177125,127.3784277,0.700207250487137,-19.6257843493477
"2813",2813,153.605,4,"A4",NA,-7.116615,127.3859522,0.251890497490988,6.12149128954765
"2814",2814,153.6163,4,"A4",NA,-7.1124222,127.3871776,0.623691468324389,22.1551222158841
"2815",2815,153.6385,4,"A4",NA,-7.1161755,127.4006905,0.876938049355868,8.38970248764049
"2816",2816,153.6606,4,"A4",NA,-7.1174115,127.4182263,0.995657068643054,8.76833320953028
"2817",2817,153.6828,4,"A4",NA,-7.1073036,127.4369988,1.26571485372644,14.0332957676884
"2818",2818,153.7052,4,"A4",NA,-7.0890137,127.4618827,1.62191576601677,7.21825431470577
"2819",2819,153.7272,4,"A4",NA,-7.0899222,127.4908976,1.58967877415015,-10.6601039030222
"2820",2820,153.7386,4,"A4",NA,-7.0752674,127.5058899,1.36333302821977,-29.7077775260026
"2821",2821,153.7605,4,"A4",NA,-7.0647417,127.5196354,0.496954463447197,-27.9030355587242
"2822",2822,153.7829,4,"A4",NA,-7.0627812,127.5164141,0.133057367717241,-3.52960242592244
"2823",2823,153.8049,4,"A4",NA,-7.069604,127.5148932,0.335153794282707,35.7247041852104
"2824",2824,153.8161,4,"A4",NA,-7.0747537,127.512101,1.03250171450729,69.1256103368664
"2825",2825,153.8383,4,NA,4,-7.0832132,127.4878955,2.71943561444771,132.572787724104
"2826",2826,153.8497,4,NA,4,-7.1128025,127.4533632,4.87583182053543,130.741797873172
"2827",2827,153.8717,4,NA,4,-7.1971102,127.3637182,6.46700456433224,96.9948650327373
"2828",2828,153.894,4,NA,4,-7.1923999,127.2479724,9.18010499085236,229.686881357297
"2829",2829,153.9162,4,NA,4,-7.1268858,127.0413031,16.6772684662214,389.984170745594
"2830",2830,153.9383,4,NA,4,-7.0537977,126.6726833,26.4511763444504,448.72077075052
"2831",2831,153.9605,4,NA,4,-7.0584186,126.1091644,36.5562448600379,593.719101386932
"2832",2832,153.9717,4,NA,4,-7.0625315,125.7311787,44.7575001466658,701.718927448857
"2833",2833,153.9937,4,NA,4,-7.0219875,124.8636901,59.5235243556796,745.870315939065
"2834",2834,154.0162,4,NA,4,-6.9605438,123.5976961,77.9860729046286,698.718988923962
"2835",2835,154.0382,4,NA,4,-7.0578752,122.047669,90.6774387249786,1624.25397234976
"2836",2836,154.0497,4,NA,4,-7.1760926,121.1469961,121.401157046598,1759.20507103125
"2837",2837,154.0715,4,NA,4,-7.7295299,118.6218586,139.86101471654,1229.11992230896
"2838",2838,154.0828,4,NA,4,-7.973157,117.3342957,158.070483140984,1238.25598059761
"2839",2839,154.1048,4,NA,4,-8.4960218,114.220295,177.101683868042,745.537953078699
"2840",2840,154.1271,4,NA,4,-8.8244059,110.8982473,191.061959474761,785.85093986082
"2841",2841,154.1493,4,NA,4,-9.0478128,107.2496597,212.056067730627,924.597055803587
"2842",2842,154.1716,4,NA,4,-9.2358378,103.1584715,232.204420108394,597.949920830705
"2843",2843,154.1937,4,NA,4,-9.5126182,98.7711145,238.666156943252,44.2028602192105
"2844",2844,154.216,4,NA,4,-9.6288677,94.3809372,234.117390417745,-243.669019762997
"2845",2845,154.2382,4,NA,4,-9.6266363,90.1221817,227.826854409607,-313.853844526305
"2846",2846,154.2605,4,NA,4,-9.5805781,85.9621749,220.147844699656,-450.988502898834
"2847",2847,154.2827,4,NA,4,-9.4173853,81.9790718,207.768529859779,-441.856992400739
"2848",2848,154.3051,4,NA,4,-8.9972708,78.2415377,200.464176799021,-494.343772547719
"2849",2849,154.327,4,NA,4,-8.6687128,74.6330218,185.953229027089,-697.086852684499
"2850",2850,154.3493,4,NA,4,-8.4864532,71.3775802,169.639143311252,-721.139784717567
"2851",2851,154.3714,4,NA,4,-8.2954638,68.3605302,153.932535872478,-585.262247558734
"2852",2852,154.3827,4,NA,4,-8.147363,66.9935988,148.736589351774,-328.730054807672
"2853",2853,154.4048,4,NA,4,-7.8474067,64.246395,144.368704832594,-379.155418025737
"2854",2854,154.427,4,NA,4,-7.709671,61.6768149,131.921852974778,-495.833995307247
"2855",2855,154.4494,4,NA,4,-7.5940596,59.3337123,122.26747564335,-516.424068867261
"2856",2856,154.4713,4,NA,4,-7.3846601,57.1687441,109.086979264375,-601.374681280412
"2857",2857,154.4827,4,NA,4,-7.2942235,56.2106468,102.236716838052,-416.003345555448
"2858",2858,154.5047,4,NA,4,-7.1855079,54.3430101,97.152374316009,-114.996313985621
"2859",2859,154.5161,4,NA,4,-7.1478164,53.4621951,97.1650722094658,90.1481280757611
"2860",2860,154.538,4,NA,4,-7.0864747,51.6504534,101.089166897546,302.93369472734
"2861",2861,154.5492,4,NA,4,-7.1456834,50.7048299,105.868038713939,342.920938549525
"2862",2862,154.5714,4,NA,4,-7.377284,48.7090143,111.621321749475,434.720283763543
"2863",2863,154.5826,4,NA,4,-7.5545245,47.6577849,118.456498898662,394.888152622562
"2864",2864,154.6047,4,NA,4,-7.6993838,45.4429851,122.423286048418,18.9376621154651
"2865",2865,154.6268,4,NA,4,-7.4862646,43.1861992,119.293543564166,-371.943035639905
"2866",2866,154.638,4,NA,4,-7.279404,42.1090094,112.548133404004,-491.863162415126
"2867",2867,154.6601,4,NA,4,-6.8189865,40.1218533,104.117921316288,-767.868929816702
"2868",2868,154.6714,4,NA,4,-6.6595517,39.1954786,91.0745539364157,-936.932199607318
"2869",2869,154.6934,4,NA,4,-6.3441534,37.6559638,75.2437037339701,-926.466180478134
"2870",2870,154.7046,4,NA,4,-6.2592662,37.029872,62.5502032125055,-724.529719824156
"2871",2871,154.7271,4,NA,4,-6.2430077,35.9370544,55.4467016894245,-253.653980606517
"2872",2872,154.7492,4,NA,4,-6.344357,34.9632017,51.2124127981745,-109.17664488944
"2873",2873,154.7712,4,NA,4,-6.603703,34.0590495,50.6237696360494,-43.4281689827232
"2874",2874,154.7934,4,NA,4,-6.9228825,33.1408487,49.2895533968158,-163.392420269467
"2875",2875,154.8157,4,NA,4,-7.2114173,32.276877,43.3424776750906,-420.521824168717
"2876",2876,154.827,4,NA,4,-7.3246226,31.9106142,36.8522250612282,-544.409416529382
"2877",2877,154.8491,4,NA,4,-7.4808269,31.2889869,25.4826547591532,-399.932173038861
"2878",2878,154.8713,4,NA,4,-7.418057,30.9442179,19.1466825977725,-187.981407623276
"2879",2879,154.8934,4,NA,4,-7.3516052,30.592485,17.1453361270615,-62.1361068056041
"2880",2880,154.9156,4,NA,4,-7.3161862,30.3084557,16.3968953219849,4.92538386455811
"2881",2881,154.9378,4,NA,4,-7.3742067,29.9960609,17.3640231706479,75.4583278666609
"2882",2882,154.9494,4,NA,4,-7.418617,29.8286035,18.6093102940678,139.788019014453
"2883",2883,154.9712,4,NA,4,-7.5095965,29.4851034,22.3637869497739,136.830280337418
"2884",2884,154.9933,4,NA,4,-7.4726982,29.0408671,24.6055415750426,261.488721102289
"2885",2885,155.0045,4,NA,4,-7.6076116,28.8108767,29.3267960859694,190.860296382523
"2886",2886,155.0265,4,NA,4,-7.6855901,28.268794,28.4507563374821,-28.5064720175453
"2887",2887,155.0379,4,NA,4,-7.6576823,28.0107789,28.2547566451528,173.281489294149
"2888",2888,155.0492,4,NA,4,-7.4861398,27.7411492,32.365198699985,179.532846191522
"2889",2889,155.0712,4,NA,4,-6.9994454,27.1741267,32.2620133831852,-53.6485946178375
"2890",2890,155.0934,4,NA,4,-6.4737625,26.694434,29.9841391472878,-212.62917029299
"2891",2891,155.1156,4,NA,4,-6.2041415,26.2562792,22.8212782221773,-268.23177988156
"2892",2892,155.138,4,NA,4,-5.9358599,25.9003976,18.0318856871982,-202.014785625271
"2893",2893,155.1493,4,NA,4,-5.7968321,25.771214,15.8824290162291,-149.788399216609
"2894",2894,155.1711,4,NA,4,-5.4971225,25.5404524,13.4983942287144,-63.3076635974815
"2895",2895,155.1932,4,NA,4,-5.2290912,25.3897193,13.117038103399,-60.7716235319475
"2896",2896,155.2044,4,NA,4,-5.1254277,25.2921524,11.9490201889317,-128.566997125468
"2897",2897,155.2269,4,NA,4,-5.0911383,25.1141584,8.50996987859763,-88.9648860116869
"2898",2898,155.2492,4,NA,4,-5.1124928,24.9728154,7.95061693671736,15.640379799429
"2899",2899,155.2604,4,NA,4,-5.0584733,24.8976501,8.58189206974303,19.6574879581315
"2900",2900,155.2827,4,NA,4,-4.8973793,24.7573229,8.2017021517409,-28.3769484179457
"2901",2901,155.3045,4,NA,4,-4.7823633,24.6521463,7.33613268109781,-51.939674900399
"2902",2902,155.3264,4,NA,4,-4.853137,24.5356486,5.93071489326189,-31.7293337960101
"2903",2903,155.3377,4,NA,4,-4.9757069,24.4906057,5.93880185826357,79.337414572013
"2904",2904,155.3597,4,NA,4,-5.1652986,24.4956067,9.41390356579919,140.923586253666
"2905",2905,155.371,4,NA,4,-4.9884701,24.5771638,10.8138380108069,19.010538351882
"2906",2906,155.3822,4,NA,4,-4.7912081,24.6119697,9.85212842528014,146.374674431604
"2907",2907,155.4044,4,NA,4,-4.1285709,24.640532,18.2574097556399,411.180449420439
"2908",2908,155.4157,4,NA,4,-3.737473,24.5874877,23.271723992123,203.524714687558
"2909",2909,155.4376,4,NA,4,-3.1766743,24.4076045,22.4680992583401,59.3394038050277
"2910",2910,155.449,4,NA,4,-2.9386977,24.2621527,24.2393628689828,98.0537672727717
"2911",2911,155.4708,4,NA,4,-2.4557927,23.8919909,25.1273539017258,-90.1983874186072
"2912",2912,155.4931,4,NA,4,-1.998609,23.5396608,20.1961480233059,-274.738314798179
"2913",2913,155.5153,4,NA,4,-1.6224142,23.3118997,12.9068596938421,-192.436343644912
"2914",2914,155.5375,4,NA,4,-1.3796182,23.4061532,11.6519743654726,224.097368917743
"2915",2915,155.5487,4,NA,4,-1.3129317,23.4977989,17.3048507300303,399.307255534767
"2916",2916,155.5709,4,NA,4,-1.3851391,23.8822378,23.829284367456,154.2827471702
"2917",2917,155.593,4,NA,4,-1.6372481,24.3516542,24.1535374956616,78.1824892475293
"2918",2918,155.6045,4,NA,4,-1.7525523,24.5484176,25.7830057449916,163.156680473301
"2919",2919,155.6263,4,NA,4,-2.3144182,25.0376072,29.8077319844633,-67.6464790204214
"2920",2920,155.6375,4,NA,4,-2.6908107,25.239097,26.2247015937576,-343.044427972349
"2921",2921,155.6624,4,NA,4,-3.483485,25.4914158,17.1069334314974,207.665012377004
"2922",2922,155.681,4,NA,4,-4.3230915,25.4808193,31.6429348565174,326.402235519918
"2923",2923,155.7033,4,NA,4,-5.2815918,25.1947453,28.7729029597601,-104.777723275593
"2924",2924,155.7146,4,NA,4,-5.7296346,25.0933469,27.8592475093997,-1.83940222054439
"2925",2925,155.7367,4,NA,4,-6.5225624,24.85791,29.564829599661,-78.2362008575849
"2926",2926,155.759,4,NA,4,-7.0598769,24.5156963,24.3544778191209,-161.217166100903
"2927",2927,155.7811,4,NA,4,-7.5603038,24.2009323,22.3923012456238,-156.704549777613
"2928",2928,155.8031,4,NA,4,-7.8834444,23.920389,17.4505990018765,-221.770870783359
"2929",2929,155.8253,4,NA,4,-8.0837391,23.6778613,12.5905991486973,-293.421988136617
"2930",2930,155.8365,4,NA,4,-8.1597463,23.5906462,8.46983843225656,-439.885492100617
"2931",2931,155.8478,4,NA,4,-8.1806772,23.5378267,2.68597953361636,-254.22454977199
"2932",2932,155.8699,4,NA,4,-8.1968666,23.5324504,2.76104927085233,101.963903299803
"2933",2933,155.892,4,NA,4,-8.1823862,23.6066822,7.19278405946655,162.79040289289
"2934",2934,155.9146,4,NA,4,-8.0970048,23.7818833,10.0189099886562,32.3788487301887
"2935",2935,155.9364,4,NA,4,-8.0068565,23.9578292,8.70454172000558,-83.3957797122813
"2936",2936,155.9476,4,NA,4,-7.9603136,24.0238823,7.51174802550056,-79.5527747411345
"2937",2937,155.9697,4,NA,4,-7.9332817,24.145912,6.34915293984944,-45.4015126491378
"2938",2938,155.992,4,NA,4,-7.9340696,24.2569654,5.49736178384383,41.4868086623997
"2939",2939,156.0145,4,NA,4,-7.8515597,24.3526575,8.22369871222341,127.119663429963
"2940",2940,156.0368,4,NA,4,-7.7567611,24.5234577,11.1911328788513,96.9561281529787
"2941",2941,156.0591,4,NA,4,-7.6045323,24.7382626,12.5479420278465,0.819868235686261
"2942",2942,156.0707,4,NA,4,-7.5201098,24.8472709,11.8611788395994,-14.4019692912139
"2943",2943,156.0927,4,NA,4,-7.3318434,25.0314027,12.5299740995326,71.7442392500729
"2944",2944,156.1152,4,NA,4,-7.1135515,25.2396614,15.0744697135797,96.1998026799027
"2945",2945,156.1372,4,NA,4,-6.8972342,25.5000753,16.8193097644264,69.6966153918225
"2946",2946,156.1485,4,NA,4,-6.7976283,25.6459023,17.4982399734388,-39.969586930628
"2947",2947,156.1706,4,NA,4,-6.6626628,25.9485725,14.4037649727726,-164.943077526669
"2948",2948,156.1927,4,NA,4,-6.5097928,26.1644154,10.2077559467618,-205.50542501927
"2949",2949,156.2148,4,NA,4,-6.3533508,26.2964239,5.32042518692301,-124.381272241344
"2950",2950,156.2263,4,NA,4,-6.2869779,26.3076343,5.00283708999434,-28.6254383506412
"2951",2951,156.2485,4,NA,4,-6.1660753,26.3728173,4.34495073607888,-40.2510057315699
"2952",2952,156.2706,4,NA,4,-6.1063413,26.4119281,3.22077918461462,-55.3243732615727
"2953",2953,156.2928,4,NA,4,-6.0639633,26.4623311,1.8936353123671,-60.8151256734773
"2954",2954,156.315,4,"B4",NA,-6.0682793,26.4494431,0.520587604712471,-23.6770590476332
"2955",2955,156.3372,4,"B4",NA,-6.0866462,26.4427096,0.842373890652278,9.24581334436965
"2956",2956,156.3484,4,"B4",NA,-6.0744527,26.4490735,0.887137478821746,-5.29445448373377
"2957",2957,156.3705,4,"B4",NA,-6.0962929,26.4576092,0.564794438984985,-4.40760461192704
"2958",2958,156.3927,4,"B4",NA,-6.10085,26.4586853,0.692898399843368,60.3578077104242
"2959",2959,156.4041,4,"B4",NA,-6.0967277,26.4492146,2.00327330060668,66.2095880871443
"2960",2960,156.4258,4,"B4",NA,-6.0776228,26.4967893,2.38245930547124,-19.6128812378417
"2961",2961,156.4486,4,"B4",NA,-6.0635098,26.5355203,1.08970450577703,-5.44146413315924
"2962",2962,156.4704,4,"B4",NA,-6.033152,26.5412457,2.08851169735025,55.8795452426833
"2963",2963,156.4926,4,"B4",NA,-6.0306938,26.4979212,3.55242957709259,74.4595294153765
"2964",2964,156.5149,4,"B4",NA,-6.0345652,26.4167109,5.4028124845925,102.578270683967
"2965",2965,156.5373,4,"B4",NA,-6.0537096,26.3033059,8.13963842253195,185.638169335881
"2966",2966,156.5487,4,NA,5,-6.0683995,26.2134665,10.9793397685466,159.283976874523
"2967",2967,156.5704,4,NA,5,-6.0730728,25.999056,12.486867943106,52.2893103161327
"2968",2968,156.5925,4,NA,5,-6.1025022,25.7632324,13.2627387467403,29.3450876365436
"2969",2969,156.6148,4,NA,5,-6.1271427,25.5145326,13.7886373964592,21.3036002034022
"2970",2970,156.6369,4,NA,5,-6.1517878,25.2587143,14.2090744555487,5.85174149805139
"2971",2971,156.6482,4,NA,5,-6.1569593,25.1245645,14.1263492085307,-8.87729126848125
"2972",2972,156.6704,4,NA,5,-6.1668099,24.8675572,13.894719642918,-26.140746597446
"2973",2973,156.6815,4,NA,5,-6.1263647,24.7403736,13.4302098512611,-64.0495025812832
"2974",2974,156.7036,4,NA,5,-6.0939801,24.5085145,11.5240566475848,-78.4513462054909
"2975",2975,156.7259,4,NA,5,-6.0463724,24.3121195,9.94853006573347,-68.7043253902428
"2976",2976,156.7371,4,NA,5,-6.026533,24.2263103,9.20084903872884,-69.0645486976038
"2977",2977,156.7592,4,NA,5,-5.9832049,24.0616315,7.62353086993789,-68.772180873284
"2978",2978,156.7815,4,NA,5,-5.9156882,23.9427067,6.14788414434891,-45.1454756333254
"2979",2979,156.8036,4,NA,5,-5.857273,23.8463923,5.61486634716388,8.78347721507224
"2980",2980,156.8149,4,NA,5,-5.8240456,23.7973902,6.08591144390766,38.6732388114368
"2981",2981,156.8369,4,NA,5,-5.7891573,23.6895471,6.87045500219937,62.1184013879106
"2982",2982,156.8483,4,NA,5,-5.7616836,23.6203125,7.88021834636394,39.3150248032151
"2983",2983,156.8702,4,NA,5,-5.7128403,23.4774337,7.66240790316198,2.35116175991778
"2984",2984,156.8924,4,NA,5,-5.6749923,23.3451017,7.98759363320549,21.092646725774
"2985",2985,156.915,4,NA,5,-5.6263253,23.1888868,8.60993633282334,44.9410191362899
"2986",2986,156.9369,4,NA,5,-5.5898063,23.0343395,9.97528637269116,136.486979918638
"2987",2987,156.9483,4,NA,5,-5.5905487,22.9319704,12.3764593570931,219.993519723262
"2988",2988,156.9702,4,NA,5,-5.5498801,22.6877164,17.3993958404062,271.578790880999
"2989",2989,156.9924,4,NA,5,-5.5104358,22.3189428,24.3657503231262,512.869887863457
"2990",2990,157.0038,4,NA,5,-5.451261,22.0607861,32.4818665996169,651.656498148322
"2991",2991,157.0258,4,NA,5,-5.33193,21.4116024,45.4920719845717,655.673632370442
"2992",2992,157.048,4,NA,5,-5.2320606,20.4543302,61.4755012824493,647.720839211834
"2993",2993,157.0701,4,NA,5,-5.1710275,19.2104693,74.193330507,534.477822250454
"2994",2994,157.0924,4,NA,5,-5.0954206,17.7592069,85.1981186776719,571.353840292617
"2995",2995,157.1146,4,NA,5,-4.9861613,16.107347,99.610789841869,656.003756052296
"2996",2996,157.1369,4,NA,5,-4.8768138,14.1417918,114.390964255423,670.834210490315
"2997",2997,157.1593,4,NA,5,-5.0276751,11.9163196,129.59788366281,561.957398297906
"2998",2998,157.1812,4,NA,5,-5.4005146,9.444559,139.344138466212,266.463332548749
"2999",2999,157.2034,4,NA,5,-5.8441657,6.861558,141.295345288196,13.275909565327
"3000",3000,157.2147,4,NA,5,-6.0748624,5.5468686,140.602198993542,-174.947732387206
"3001",3001,157.237,4,NA,5,-6.4030441,2.9753044,134.167420604362,-451.206867302436
"3002",3002,157.2483,4,NA,5,-6.4825177,1.7601163,127.230817860621,-500.866711216882
"3003",3003,157.2701,4,NA,5,-6.5174048,-0.5011477,118.775147819124,-863.708194898778
"3004",3004,157.2815,4,NA,5,-6.5947425,-1.5797944,103.504373382477,-1135.97723376005
"3005",3005,157.3036,4,NA,5,-6.6961319,-3.3323336,82.8980493915579,-845.584522762745
"3006",3006,157.3154,4,NA,5,-6.6874318,-4.0529351,73.9447262875031,-619.187819816018
"3007",3007,157.3371,4,NA,5,-6.5766267,-5.3850752,63.5369843445835,-503.252403851567
"3008",3008,157.3485,4,NA,5,-6.477843,-5.9128544,57.5304912026334,-484.529363342556
"3009",3009,157.37,4,NA,5,-6.2490579,-6.9460457,48.0237638904659,-469.556409758137
"3010",3010,157.3924,4,NA,5,-6.0067333,-7.6877642,36.892320072486,-456.602600185749
"3011",3011,157.4148,4,NA,5,-5.7462616,-8.3046981,27.5679674021401,-405.326611641015
"3012",3012,157.4366,4,NA,5,-5.4726962,-8.6937727,18.9703203584148,-295.689651263185
"3013",3013,157.4481,4,NA,5,-5.3485683,-8.8248812,16.7049143886669,-107.51909078541
"3014",3014,157.4702,4,NA,5,-5.0046739,-9.101638,16.3060898743323,34.2756447877371
"3015",3015,157.4922,4,NA,5,-4.5202792,-9.2982409,18.2112381235152,-8.94783292116579
"3016",3016,157.5145,4,NA,5,-4.0546037,-9.4978714,15.8810372317403,-115.633896655734
"3017",3017,157.5368,4,NA,5,-3.6151234,-9.6404472,13.0539663326692,-63.544608200994
"3018",3018,157.5588,4,NA,5,-3.110113,-9.7242826,13.0470421269628,145.497452876723
"3019",3019,157.5811,4,NA,5,-2.553885,-9.679738,19.5432471519583,315.091937365593
"3020",3020,157.6033,4,NA,5,-1.8650339,-9.4589696,27.0662551102325,407.022367093056
"3021",3021,157.6144,4,NA,5,-1.5066591,-9.2898373,32.3406476805604,292.578265813382
"3022",3022,157.6367,4,NA,5,-0.9413108,-8.8328612,34.7933361449974,95.0518713103096
"3023",3023,157.6588,4,NA,5,-0.4783098,-8.2548422,36.5639375984372,148.429525557818
"3024",3024,157.6815,4,NA,5,0.0190498,-7.6189378,41.483965977626,143.567883733801
"3025",3025,157.7032,4,NA,5,0.4179788,-6.8915629,43.0115250907722,-52.5269466160806
"3026",3026,157.7253,4,NA,5,0.6624634,-6.1446969,39.134117165526,-273.13898019154
"3027",3027,157.7478,4,NA,5,0.7408023,-5.4652041,30.7904503111147,-427.787220331745
"3028",3028,157.7698,4,NA,5,0.8794456,-4.9801388,20.1260646519436,-642.844795807129
"3029",3029,157.7813,4,NA,5,1.009047,-4.8392911,10.9151995793251,-534.662211173847
"3030",3030,157.8033,4,NA,5,1.1985823,-4.7586038,5.01084764400894,-163.612120937997
"3031",3031,157.8255,4,NA,5,1.2572798,-4.7482704,3.70449733635745,58.0449604772699
"3032",3032,157.8478,4,NA,5,1.2053822,-4.8227655,7.6055373421408,134.306141252179
"3033",3033,157.87,4,NA,5,1.1330297,-4.9976349,9.685183460895,150.065657131489
"3034",3034,157.8812,4,NA,5,1.076198,-5.0835289,11.9974633459539,170.077274818294
